GEO_ID,CENSUS_TRACT,BOROUGH,CITY,PRECINCT,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,UNDERHS_AGE18to24_M,UNDERHS_AGE18to24_F,UNDER9th_25OVER,UNDER9th_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER,UNDERHS_25OVER_M,UNDERHS_25OVER_F
1400000US36047023100,Census Tract 231,Brooklyn, New York,88,731,395,336,2288,863,1425,104,56,47,334,47,66,227,111,115
1400000US36047054300,Census Tract 543,Brooklyn, New York,88,31,16,15,157,79,78,0,0,0,0,0,0,16,0,16
1400000US36047045300,Census Tract 453,Brooklyn, New York,90,284,169,115,1288,542,746,85,51,38,325,92,178,161,60,101
1400000US36047047700,Census Tract 477,Brooklyn, New York,90,363,113,250,2481,1287,1194,51,16,44,308,39,104,104,28,75
1400000US36047048100,Census Tract 481,Brooklyn, New York,90,517,184,333,1966,1004,962,14,5,0,83,92,161,218,151,68
1400000US36047048500,Census Tract 485,Brooklyn, New York,90,432,217,215,1844,1113,731,48,24,26,188,55,133,138,110,29
1400000US36047048900,Census Tract 489,Brooklyn, New York,90,660,287,373,2327,648,1679,255,111,201,624,242,515,496,161,336
1400000US36047049100,Census Tract 491,Brooklyn, New York,90,646,348,298,4109,1884,2225,123,66,21,1364,398,534,612,273,338
1400000US36047049300,Census Tract 493,Brooklyn, New York,90,979,320,659,4861,2203,2658,267,87,214,1201,529,872,608,337,268
1400000US36047049500,Census Tract 495,Brooklyn, New York,90,306,103,203,2037,970,1067,49,16,97,0,29,30,354,205,149
1400000US36047049700,Census Tract 497,Brooklyn, New York,90,254,96,158,2258,1071,1187,39,15,20,386,62,146,210,61,148
1400000US36047050300,Census Tract 503,Brooklyn, New York,90,287,41,246,2104,1016,1088,0,0,0,0,140,59,238,132,106
1400000US36047050500,Census Tract 505,Brooklyn, New York,90,492,296,196,2900,1182,1718,44,26,29,0,174,376,406,176,228
1400000US36047050700,Census Tract 507,Brooklyn, New York,90,173,88,85,645,319,326,13,7,13,0,72,51,147,68,79
1400000US36047050900,Census Tract 509,Brooklyn, New York,90,355,206,149,1185,621,564,134,78,80,182,147,82,224,84,140
1400000US36047051100,Census Tract 511,Brooklyn, New York,90,458,114,344,2600,1095,1505,147,37,109,840,177,427,239,135,105
1400000US36047051300,Census Tract 513,Brooklyn, New York,90,647,340,307,2940,1438,1502,81,43,41,344,102,138,338,193,146
1400000US36047051900,Census Tract 519,Brooklyn, New York,90,218,125,93,3064,1384,1680,38,22,17,493,152,82,104,32,72
1400000US36047052300,Census Tract 523,Brooklyn, New York,90,1011,595,416,3860,1549,2311,268,158,134,706,319,476,691,246,446
1400000US36047052500,Census Tract 525,Brooklyn, New York,90,452,244,208,1659,695,964,132,71,78,319,140,212,416,133,284
1400000US36047052700,Census Tract 527,Brooklyn, New York,90,805,319,486,4345,2036,2309,228,90,221,743,558,640,717,354,365
1400000US36047052900,Census Tract 529,Brooklyn, New York,90,615,264,351,1592,757,835,177,76,113,417,49,117,363,192,171
1400000US36047053100,Census Tract 531,Brooklyn, New York,90,829,384,445,2247,1123,1124,110,51,69,252,179,51,290,65,224
1400000US36047053300,Census Tract 533,Brooklyn, New York,90,1042,577,465,2651,1386,1265,311,172,97,1090,238,108,506,223,285
1400000US36047053500,Census Tract 535,Brooklyn, New York,90,680,412,268,1642,719,923,176,107,61,509,132,125,401,158,243
1400000US36047053700,Census Tract 537,Brooklyn, New York,90,320,152,168,1334,650,684,74,35,50,231,88,76,296,151,145
1400000US36047053900,Census Tract 539,Brooklyn, New York,90,443,280,163,1520,701,819,162,102,54,652,166,103,245,47,197
1400000US36047054500,Census Tract 545,Brooklyn, New York,90,941,467,474,3664,1640,2024,220,109,119,795,289,374,927,385,542
1400000US36047054700,Census Tract 547,Brooklyn, New York,90,605,333,272,2223,1064,1159,121,67,57,418,120,83,418,145,274
1400000US36047054900,Census Tract 549,Brooklyn, New York,90,171,42,129,1787,959,828,51,13,0,706,34,34,66,28,39
1400000US36047055100,Census Tract 551,Brooklyn, New York,90,455,260,195,3637,2017,1620,32,18,9,375,180,230,306,220,86
1400000US36047055300,Census Tract 553,Brooklyn, New York,90,291,170,121,1910,900,1010,15,9,11,0,0,56,160,68,92
1400000US36047055500,Census Tract 555,Brooklyn, New York,90,268,159,109,1606,615,991,41,24,28,0,0,15,39,0,38
1400000US36047044900,Census Tract 449,Brooklyn, New York,94,457,236,221,2004,805,1199,130,67,17,1016,111,181,409,162,246
1400000US36047049900,Census Tract 499,Brooklyn, New York,94,314,114,200,1114,557,557,31,11,54,0,12,6,81,24,57
1400000US36047050100,Census Tract 501,Brooklyn, New York,94,227,72,155,2089,924,1165,21,7,0,282,96,98,213,106,108
1400000US36047051500,Census Tract 515,Brooklyn, New York,94,107,13,94,1057,521,536,0,0,0,0,52,28,97,57,40
1400000US36047051700,Census Tract 517,Brooklyn, New York,94,90,25,65,1417,753,664,12,3,0,262,14,11,45,16,29
1400000US36047055700,Census Tract 557,Brooklyn, New York,94,271,128,143,1076,552,524,57,27,0,429,21,0,22,22,0
1400000US36047056100,Census Tract 561,Brooklyn, New York,94,157,107,50,2700,1386,1314,0,0,0,0,19,108,132,43,88
1400000US36047056300,Census Tract 563,Brooklyn, New York,94,232,112,120,3539,1789,1750,35,17,32,149,195,257,326,233,95
1400000US36047056500,Census Tract 565,Brooklyn, New York,94,217,105,112,2474,1137,1337,0,0,0,0,20,182,47,17,31
1400000US36047056900,Census Tract 569,Brooklyn, New York,94,230,13,217,1080,609,471,3,0,0,15,0,0,122,60,62
1400000US36047057100,Census Tract 571,Brooklyn, New York,94,497,226,271,3547,1815,1732,63,29,43,355,15,102,50,24,26
1400000US36047057300,Census Tract 573,Brooklyn, New York,94,87,23,64,1811,873,938,0,0,0,0,54,85,103,75,29
1400000US36047057500,Census Tract 575,Brooklyn, New York,94,373,160,213,2671,1341,1330,20,9,11,150,34,61,126,54,72
1400000US36047057900,Census Tract 579,Brooklyn, New York,94,184,83,101,751,434,317,75,34,12,484,51,22,38,8,30
1400000US36047058900,Census Tract 589,Brooklyn, New York,94,132,50,82,1302,616,686,0,0,0,0,22,30,68,34,34
1400000US36047059100,Census Tract 591,Brooklyn, New York,94,274,129,145,2900,1514,1386,0,0,0,0,45,62,131,79,51
1400000US36047059300,Census Tract 593,Brooklyn, New York,94,212,76,136,1153,644,509,0,0,0,0,31,39,46,5,41
1400000US36047070203,Census Tract 702.03,Brooklyn, New York,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081091601,Census Tract 916.01,Queens, New York,100,290,158,132,3181,1495,1686,26,14,22,0,12,12,162,84,79
1400000US36081091602,Census Tract 916.02,Queens, New York,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081091800,Census Tract 918,Queens, New York,100,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0
1400000US36081092200,Census Tract 922,Queens, New York,100,88,80,8,1609,781,828,0,0,0,0,3,13,56,56,0
1400000US36081092800,Census Tract 928,Queens, New York,100,291,193,98,2374,1110,1264,16,11,8,0,0,21,102,42,59
1400000US36081093401,Census Tract 934.01,Queens, New York,100,206,73,133,3136,1422,1714,13,5,24,0,30,22,125,34,91
1400000US36081093402,Census Tract 934.02,Queens, New York,100,257,179,78,3112,1552,1560,0,0,0,0,116,75,180,112,70
1400000US36081093800,Census Tract 938,Queens, New York,100,322,180,142,3744,1661,2083,141,79,85,869,105,260,329,228,102
1400000US36081094201,Census Tract 942.01,Queens, New York,100,336,81,255,2295,1023,1272,94,23,66,656,8,69,413,212,200
1400000US36081094202,Census Tract 942.02,Queens, New York,100,458,221,237,2582,1086,1496,148,71,92,676,43,37,452,159,292
1400000US36081094203,Census Tract 942.03,Queens, New York,100,281,94,187,3797,1750,2047,15,5,30,0,61,88,456,156,301
1400000US36081095400,Census Tract 954,Queens, New York,100,416,268,148,3054,1421,1633,42,27,23,21,99,118,425,209,214
1400000US36081096400,Census Tract 964,Queens, New York,100,412,172,240,2620,1214,1406,71,30,45,427,110,86,406,210,195
1400000US36081107201,Census Tract 1072.01,Queens, New York,100,155,56,99,1711,864,847,2,1,4,0,21,17,188,137,52
1400000US36081097202,Census Tract 972.02,Queens, New York,101,291,131,160,1089,400,689,71,32,46,224,16,10,235,74,161
1400000US36081097203,Census Tract 972.03,Queens, New York,101,1000,409,591,3738,1466,2272,334,137,308,766,141,320,863,292,573
1400000US36081097204,Census Tract 972.04,Queens, New York,101,269,140,129,2516,1058,1458,115,60,76,624,165,182,292,133,157
1400000US36081099200,Census Tract 992,Queens, New York,101,490,228,262,1994,780,1214,99,46,53,403,55,90,417,156,261
1400000US36081099801,Census Tract 998.01,Queens, New York,101,822,520,302,4414,1840,2574,108,68,62,31,342,314,481,232,250
1400000US36081099802,Census Tract 998.02,Queens, New York,101,154,68,86,3465,1333,2132,27,12,19,485,183,235,371,144,226
1400000US36081100801,Census Tract 1008.01,Queens, New York,101,390,204,186,1349,669,680,105,55,69,210,28,26,81,33,48
1400000US36081100802,Census Tract 1008.02,Queens, New York,101,1114,421,693,4121,1647,2474,238,90,143,898,91,203,396,180,215
1400000US36081101001,Census Tract 1010.01,Queens, New York,101,1360,824,536,6197,2635,3562,560,339,231,2367,406,484,905,485,420
1400000US36081101002,Census Tract 1010.02,Queens, New York,101,354,201,153,2617,1196,1421,31,18,18,120,150,82,317,118,199
1400000US36081103201,Census Tract 1032.01,Queens, New York,101,695,295,400,3664,1703,1961,186,79,107,982,298,306,876,359,514
1400000US36081103202,Census Tract 1032.02,Queens, New York,101,651,306,345,3458,1700,1758,109,51,69,481,221,137,367,218,148
1400000US36081000200,Census Tract 2,Queens, New York,102,385,232,153,2106,981,1125,83,50,43,234,106,167,238,150,89
1400000US36081000400,Census Tract 4,Queens, New York,102,661,342,319,2980,1400,1580,165,86,80,739,148,221,274,182,92
1400000US36081000600,Census Tract 6,Queens, New York,102,438,194,244,2015,878,1137,120,53,89,405,162,201,270,175,96
1400000US36081000800,Census Tract 8,Queens, New York,102,311,242,69,2297,1188,1109,58,45,15,133,67,147,306,154,150
1400000US36081001000,Census Tract 10,Queens, New York,102,481,330,151,2071,928,1143,72,50,33,0,125,95,255,147,107
1400000US36081001200,Census Tract 12,Queens, New York,102,354,138,216,2775,1342,1433,33,13,14,308,106,163,369,203,166
1400000US36081001400,Census Tract 14,Queens, New York,102,437,213,224,2514,1331,1183,119,58,97,304,126,138,390,218,172
1400000US36081001600,Census Tract 16,Queens, New York,102,324,185,139,1865,812,1053,78,45,42,295,163,162,265,191,73
1400000US36081001800,Census Tract 18,Queens, New York,102,362,195,167,1873,914,959,121,65,73,405,105,86,101,44,57
1400000US36081002000,Census Tract 20,Queens, New York,102,154,71,83,1024,524,500,55,25,14,530,8,41,110,42,68
1400000US36081002200,Census Tract 22,Queens, New York,102,151,63,88,1296,640,656,0,0,0,0,65,67,82,12,70
1400000US36081002400,Census Tract 24,Queens, New York,102,353,251,102,1444,729,715,36,26,11,142,91,116,121,43,79
1400000US36081002600,Census Tract 26,Queens, New York,102,187,114,73,1315,717,598,30,18,19,0,1,42,92,88,4
1400000US36081002800,Census Tract 28,Queens, New York,102,454,293,161,2039,918,1121,54,35,24,126,141,240,202,95,106
1400000US36081003000,Census Tract 30,Queens, New York,102,84,57,27,1126,539,587,0,0,0,0,9,85,184,113,71
1400000US36081003200,Census Tract 32,Queens, New York,102,130,97,33,830,410,420,22,16,3,352,16,24,184,82,102
1400000US36081003400,Census Tract 34,Queens, New York,102,246,90,156,1482,670,812,47,17,14,371,43,110,138,70,68
1400000US36081003600,Census Tract 36,Queens, New York,102,312,91,221,1747,836,911,102,30,22,735,0,30,220,107,113
1400000US36081003800,Census Tract 38,Queens, New York,102,262,155,107,1539,645,894,41,24,14,302,91,238,206,89,117
1400000US36081004001,Census Tract 40.01,Queens, New York,102,297,142,155,1278,614,664,80,38,42,346,52,78,225,112,113
1400000US36081004200,Census Tract 42,Queens, New York,102,407,180,227,2704,1401,1303,40,18,27,227,149,96,268,115,154
1400000US36081005200,Census Tract 52,Queens, New York,102,452,140,312,1636,731,905,104,32,127,247,112,178,182,72,109
1400000US36081005400,Census Tract 54,Queens, New York,102,632,227,405,3565,1813,1752,139,50,85,802,192,142,357,187,168
1400000US36081010800,Census Tract 108,Queens, New York,102,362,150,212,1929,798,1131,92,38,35,610,110,149,228,85,143
1400000US36081011000,Census Tract 110,Queens, New York,102,179,111,68,2080,966,1114,42,26,15,551,140,194,210,80,130
1400000US36081011400,Census Tract 114,Queens, New York,102,82,77,5,646,291,355,0,0,0,0,21,0,99,38,61
1400000US36081011600,Census Tract 116,Queens, New York,102,209,79,130,1234,611,623,11,4,18,0,147,104,93,65,27
1400000US36081011800,Census Tract 118,Queens, New York,102,489,235,254,1724,933,791,19,9,8,81,57,102,428,337,91
1400000US36081012000,Census Tract 120,Queens, New York,102,310,185,125,1773,936,837,95,57,45,397,64,114,145,70,76
1400000US36081012200,Census Tract 122,Queens, New York,102,251,189,62,1769,804,965,59,44,12,628,91,101,492,264,228
1400000US36081012400,Census Tract 124,Queens, New York,102,214,98,116,1873,875,998,65,30,41,485,68,139,266,132,134
1400000US36081012601,Census Tract 126.01,Queens, New York,102,161,96,65,1690,806,884,31,19,21,0,52,118,203,89,113
1400000US36081012602,Census Tract 126.02,Queens, New York,102,188,69,119,1633,878,755,55,20,7,701,167,187,202,98,105
1400000US36081012800,Census Tract 128,Queens, New York,102,264,120,144,1263,587,676,0,0,0,0,0,18,111,42,69
1400000US36081013000,Census Tract 130,Queens, New York,102,240,146,94,1062,607,455,87,53,56,0,48,20,66,26,40
1400000US36081013200,Census Tract 132,Queens, New York,102,294,96,198,1061,541,520,0,0,0,0,0,22,12,2,10
1400000US36081013400,Census Tract 134,Queens, New York,102,338,137,201,3927,1888,2039,40,16,43,216,25,112,102,62,39
1400000US36081013600,Census Tract 136,Queens, New York,102,243,88,155,1358,584,774,77,28,60,376,31,31,77,13,65
1400000US36081013800,Census Tract 138,Queens, New York,102,421,178,243,2640,1343,1297,99,42,57,620,55,157,132,59,73
1400000US36081014000,Census Tract 140,Queens, New York,102,430,239,191,2391,1113,1278,10,5,8,0,47,81,160,14,146
1400000US36081014201,Census Tract 142.01,Queens, New York,102,616,379,237,3188,1554,1634,145,89,73,389,315,243,501,269,232
1400000US36081014202,Census Tract 142.02,Queens, New York,102,299,186,113,1862,1060,802,50,31,30,0,174,211,272,176,96
1400000US36081014400,Census Tract 144,Queens, New York,102,166,87,79,1038,502,536,37,19,16,250,109,67,217,105,112
1400000US36081014800,Census Tract 148,Queens, New York,102,383,155,228,1502,854,648,64,26,47,210,78,128,291,203,89
1400000US36081015000,Census Tract 150,Queens, New York,102,287,160,127,1514,710,804,78,44,57,71,107,94,230,116,114
1400000US36081015200,Census Tract 152,Queens, New York,102,350,143,207,1932,1014,918,56,23,43,243,250,156,253,162,92
1400000US36081015400,Census Tract 154,Queens, New York,102,210,154,56,1367,580,787,34,25,5,488,110,100,144,46,98
1400000US36081015600,Census Tract 156,Queens, New York,102,436,216,220,2052,1060,992,106,52,51,523,85,187,218,133,85
1400000US36081020600,Census Tract 206,Queens, New York,102,116,21,95,903,418,485,28,5,50,162,87,75,117,85,32
1400000US36081020800,Census Tract 208,Queens, New York,102,292,267,25,1827,908,919,161,147,14,585,195,115,334,181,153
1400000US36081021600,Census Tract 216,Queens, New York,102,312,202,110,3343,1784,1559,76,49,37,244,103,143,314,111,203
1400000US36081022001,Census Tract 220.01,Queens, New York,102,544,338,206,4477,1895,2582,28,17,12,197,99,41,381,153,230
1400000US36081038302,Census Tract 383.02,Queens, New York,102,10,0,10,92,24,68,0,0,0,0,0,18,17,0,17
1400000US36081064101,Census Tract 641.01,Queens, New York,102,134,74,60,1485,715,770,0,0,0,0,9,12,169,47,122
1400000US36081064102,Census Tract 641.02,Queens, New York,102,12,0,12,84,33,51,0,0,0,0,0,0,26,13,13
1400000US36081074900,Census Tract 749,Queens, New York,102,187,72,115,1137,586,551,4,2,0,40,9,30,0,0,0
1400000US36081076901,Census Tract 769.01,Queens, New York,102,76,52,24,3179,1269,1910,0,0,0,0,44,57,32,15,17
1400000US36081076902,Census Tract 769.02,Queens, New York,102,130,0,130,988,477,511,0,0,0,0,18,9,15,15,0
1400000US36081077300,Census Tract 773,Queens, New York,102,209,109,100,1764,934,830,0,0,0,0,35,4,60,21,39
1400000US36081077500,Census Tract 775,Queens, New York,102,229,80,149,1585,735,850,16,6,0,170,0,89,84,42,42
1400000US36081019800,Census Tract 198,Queens, New York,103,244,161,83,1912,927,985,72,47,27,461,136,183,315,129,187
1400000US36081020400,Census Tract 204,Queens, New York,103,212,97,115,1263,477,786,116,53,65,669,19,129,145,117,28
1400000US36081021200,Census Tract 212,Queens, New York,103,246,102,144,1782,766,1016,67,28,88,62,256,362,488,187,301
1400000US36081021400,Census Tract 214,Queens, New York,103,374,124,250,3826,1934,1892,54,18,109,0,220,202,341,261,79
1400000US36081023600,Census Tract 236,Queens, New York,103,257,125,132,1839,944,895,120,58,67,794,103,210,272,124,149
1400000US36081023800,Census Tract 238,Queens, New York,103,437,273,164,2708,1369,1339,123,77,74,0,394,183,233,81,153
1400000US36081024000,Census Tract 240,Queens, New York,103,529,192,337,3500,1551,1949,131,48,105,739,372,458,431,102,327
1400000US36081024600,Census Tract 246,Queens, New York,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081025400,Census Tract 254,Queens, New York,103,1286,670,616,4569,1969,2600,368,192,176,1311,378,335,941,441,502
1400000US36081025800,Census Tract 258,Queens, New York,103,190,115,75,810,338,472,22,13,5,151,46,12,148,31,117
1400000US36081026000,Census Tract 260,Queens, New York,103,197,105,92,1332,529,803,59,31,26,420,36,41,186,67,119
1400000US36081041400,Census Tract 414,Queens, New York,103,103,66,37,2250,959,1291,25,16,7,790,119,67,299,115,185
1400000US36081044000,Census Tract 440,Queens, New York,103,440,180,260,2114,834,1280,191,78,153,691,128,140,178,76,101
1400000US36081044400,Census Tract 444,Queens, New York,103,164,90,74,1696,739,957,0,0,0,0,129,159,348,189,159
1400000US36081044601,Census Tract 446.01,Queens, New York,103,175,96,79,2008,830,1178,22,12,18,0,200,316,211,130,80
1400000US36081046000,Census Tract 460,Queens, New York,103,484,278,206,3828,1756,2072,166,95,76,1171,304,340,364,88,276
1400000US36081046200,Census Tract 462,Queens, New York,103,708,298,410,4636,1997,2639,54,23,14,496,357,528,709,335,372
1400000US36081046600,Census Tract 466,Queens, New York,103,334,94,240,2205,965,1240,0,0,0,0,45,78,168,106,62
1400000US36081046800,Census Tract 468,Queens, New York,103,296,202,94,2492,1168,1324,99,67,46,0,279,351,396,172,225
1400000US36081047000,Census Tract 470,Queens, New York,103,359,153,206,2228,1224,1004,10,4,13,0,228,224,305,188,118
1400000US36081048000,Census Tract 480,Queens, New York,103,260,162,98,1815,1017,798,12,7,7,0,142,129,287,151,135
1400000US36081048200,Census Tract 482,Queens, New York,103,67,45,22,1288,591,697,10,7,5,0,88,106,82,55,27
1400000US36081048400,Census Tract 484,Queens, New York,103,546,245,301,3463,1621,1842,135,61,124,391,151,258,260,130,127
1400000US36081050000,Census Tract 500,Queens, New York,103,465,198,267,2873,1227,1646,107,46,80,517,144,127,523,275,249
1400000US36081050201,Census Tract 502.01,Queens, New York,103,262,138,124,1146,460,686,73,39,0,675,62,118,46,34,12
1400000US36081050202,Census Tract 502.02,Queens, New York,103,181,127,54,1017,382,635,14,10,0,245,31,46,103,47,56
1400000US36047114201,Census Tract 1142.01,Brooklyn, New York,104,167,88,79,976,526,450,38,20,0,469,54,48,208,126,82
1400000US36081021900,Census Tract 219,Queens, New York,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081049301,Census Tract 493.01,Queens, New York,104,31,21,10,1322,677,645,10,7,0,1322,40,31,50,36,14
